Method,Dataset,Feature Selection method,Classification method,No. genes,No. selected genes,Iterations,Initialized particles,Accuracy,Precision,Sensitivity,F-measure
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,1001,428,200,500,0.7222222222222222,0.6177248677248677,0.7222222222222222,0.6615497076023392
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,101,46,200,500,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,101,46,200,500,0.7222222222222222,0.6202374623427255,0.7222222222222222,0.6671476671476673
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,101,46,200,500,0.7222222222222222,0.6388888888888888,0.7222222222222222,0.675925925925926
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,101,46,200,500,0.75,0.6507936507936508,0.75,0.6936936936936937
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,501,34,500,200,0.75,0.729108309990663,0.75,0.726972101972102
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,501,34,500,200,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,501,34,500,200,0.7777777777777778,0.8087962962962963,0.7777777777777778,0.7728675645342311
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,501,34,500,200,0.7777777777777778,0.7552521008403361,0.7777777777777778,0.753908128908129
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,1001,11,500,200,0.6388888888888888,0.602187028657617,0.6388888888888888,0.6157712389596447
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,1001,11,500,200,0.4722222222222222,0.31481481481481477,0.4722222222222222,0.35929951690821255
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,1001,11,500,200,0.4722222222222222,0.43716931216931215,0.4722222222222222,0.4417315042315042
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,1001,11,500,200,0.6666666666666666,0.577485380116959,0.6666666666666666,0.6181818181818182
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,101,29,500,200,0.7777777777777778,0.8070197776080128,0.7777777777777778,0.7512626262626263
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,101,29,500,200,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,101,29,500,200,0.6666666666666666,0.5779645191409897,0.6666666666666666,0.6174242424242424
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,101,29,500,200,0.7222222222222222,0.6211361737677527,0.7222222222222222,0.6657407407407407
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,501,196,500,200,0.8055555555555556,0.8322723028605381,0.8055555555555556,0.7777176527176528
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,501,196,500,200,0.75,0.6485890652557319,0.75,0.6907894736842104
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,501,196,500,200,0.8055555555555556,0.8389724310776943,0.8055555555555556,0.7929894179894181
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,501,196,500,200,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,1001,448,500,200,0.75,0.6640211640211641,0.75,0.7023420479302831
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,1001,448,500,200,0.6666666666666666,0.5646384479717813,0.6666666666666666,0.6076185834957764
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,1001,448,500,200,0.7777777777777778,0.7921075837742504,0.7777777777777778,0.7722403776325345
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,1001,448,500,200,0.7222222222222222,0.625,0.7222222222222222,0.6612862862862863
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,101,48,500,200,0.6944444444444444,0.6280864197530864,0.6944444444444444,0.6589423648247178
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,101,48,500,200,0.6666666666666666,0.577485380116959,0.6666666666666666,0.6181818181818182
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,101,48,500,200,0.6111111111111112,0.5209235209235209,0.6111111111111112,0.5473927875243665
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,101,48,500,200,0.75,0.6555080721747388,0.75,0.6981386757601592
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,501,20,1000,100,0.7777777777777778,0.7552521008403361,0.7777777777777778,0.753908128908129
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,501,20,1000,100,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,501,20,1000,100,0.8055555555555556,0.827020202020202,0.8055555555555556,0.7763559969442322
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,501,20,1000,100,0.7222222222222222,0.6177248677248677,0.7222222222222222,0.6615497076023392
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,1001,28,1000,100,0.75,0.665448343079922,0.75,0.704040404040404
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,1001,28,1000,100,0.6666666666666666,0.605921855921856,0.6666666666666666,0.6088075653293045
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,1001,28,1000,100,0.6111111111111112,0.566137566137566,0.6111111111111112,0.5781664016958135
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,1001,28,1000,100,0.7777777777777778,0.6712962962962963,0.7777777777777778,0.718855218855219
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,101,30,1000,100,0.7222222222222222,0.6177248677248677,0.7222222222222222,0.6615497076023392
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,101,30,1000,100,0.7222222222222222,0.6177248677248677,0.7222222222222222,0.6615497076023392
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,101,30,1000,100,0.6111111111111112,0.5086266390614216,0.6111111111111112,0.5389957264957265
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,101,30,1000,100,0.75,0.6564009661835749,0.75,0.6887464387464387
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,501,214,1000,100,0.8055555555555556,0.8322723028605381,0.8055555555555556,0.7777176527176528
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,501,214,1000,100,0.7222222222222222,0.625,0.7222222222222222,0.6612862862862863
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,501,214,1000,100,0.7777777777777778,0.7807713728766361,0.7777777777777778,0.7622159975101152
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,501,214,1000,100,0.7222222222222222,0.6352687273739905,0.7222222222222222,0.6721317181843498
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,1001,349,1000,100,0.7777777777777778,0.6715969215969216,0.7777777777777778,0.7195378151260504
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,1001,349,1000,100,0.7222222222222222,0.6393298059964727,0.7222222222222222,0.67619825708061
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,1001,349,1000,100,0.7777777777777778,0.7797619047619047,0.7777777777777778,0.7545518207282913
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,1001,349,1000,100,0.7222222222222222,0.627104377104377,0.7222222222222222,0.6623250044302674
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,101,59,1000,100,0.7222222222222222,0.6177248677248677,0.7222222222222222,0.6615497076023392
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,101,59,1000,100,0.6944444444444444,0.5964005130671797,0.6944444444444444,0.6404839713663243
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,101,59,1000,100,0.7222222222222222,0.6157407407407408,0.7222222222222222,0.6632996632996633
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,101,59,1000,100,0.7222222222222222,0.6267676767676768,0.7222222222222222,0.669753086419753
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,501,10,200,1000,0.75,0.7288359788359788,0.75,0.7337962962962963
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,501,10,200,1000,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,501,10,200,1000,0.8055555555555556,0.8215562053281352,0.8055555555555556,0.7912584491531859
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,501,10,200,1000,0.8055555555555556,0.8320279866332498,0.8055555555555556,0.7921075837742505
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,1001,20,200,1000,0.6944444444444444,0.6752775184147733,0.6944444444444444,0.6783736487683856
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,1001,20,200,1000,0.5555555555555556,0.5,0.5555555555555556,0.455026455026455
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,1001,20,200,1000,0.6388888888888888,0.5865079365079365,0.6388888888888888,0.6001270878721859
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,1001,20,200,1000,0.75,0.6597222222222222,0.75,0.6921504838171505
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,101,32,200,1000,0.6666666666666666,0.6033950617283951,0.6666666666666666,0.6327985739750446
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,101,32,200,1000,0.7222222222222222,0.623015873015873,0.7222222222222222,0.665915915915916
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,101,32,200,1000,0.75,0.7268518518518517,0.75,0.7291666666666666
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,101,32,200,1000,0.7222222222222222,0.6564009661835749,0.7222222222222222,0.6733143399810066
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,501,113,200,1000,0.8055555555555556,0.8322723028605381,0.8055555555555556,0.7777176527176528
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,501,113,200,1000,0.7222222222222222,0.6177248677248677,0.7222222222222222,0.6615497076023392
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,501,113,200,1000,0.75,0.7797619047619047,0.75,0.7175925925925926
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,501,113,200,1000,0.7777777777777778,0.8029100529100529,0.7777777777777778,0.7486383442265795
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,1001,383,200,1000,0.7777777777777778,0.8029100529100529,0.7777777777777778,0.7486383442265795
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,1001,383,200,1000,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,1001,383,200,1000,0.7777777777777778,0.8029100529100529,0.7777777777777778,0.7638888888888888
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,1001,383,200,1000,0.7777777777777778,0.6712962962962963,0.7777777777777778,0.718855218855219
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,101,58,200,1000,0.75,0.6463443963443963,0.75,0.6930827886710238
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,101,58,200,1000,0.7222222222222222,0.6246438746438747,0.7222222222222222,0.6687269110542767
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,101,58,200,1000,0.75,0.6639433551198257,0.75,0.7037037037037037
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,101,58,200,1000,0.75,0.6435185185185186,0.75,0.6910774410774411
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,501,12,1000,200,0.6944444444444444,0.6658367050523913,0.6944444444444444,0.6737661704766968
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,501,12,1000,200,0.6666666666666666,0.5691137566137566,0.6666666666666666,0.606398064731398
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,501,12,1000,200,0.7222222222222222,0.6237373737373737,0.7222222222222222,0.667989417989418
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,501,12,1000,200,0.7222222222222222,0.6393387314439946,0.7222222222222222,0.6734912966797024
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,1001,30,1000,200,0.6944444444444444,0.6280864197530864,0.6944444444444444,0.6589423648247178
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,1001,30,1000,200,0.6111111111111112,0.4563492063492064,0.6111111111111112,0.5223973973973974
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,1001,30,1000,200,0.5555555555555556,0.5537854030501089,0.5555555555555556,0.5516273849607184
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,1001,30,1000,200,0.7222222222222222,0.627104377104377,0.7222222222222222,0.6623250044302674
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,101,37,1000,200,0.75,0.6433856104908737,0.75,0.6924001924001923
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,101,37,1000,200,0.6944444444444444,0.6150392817059483,0.6944444444444444,0.652208358090711
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,101,37,1000,200,0.75,0.7287199480181936,0.75,0.7261790840738208
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,101,37,1000,200,0.75,0.6433856104908737,0.75,0.6924001924001923
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,501,200,1000,200,0.8055555555555556,0.8322723028605381,0.8055555555555556,0.7777176527176528
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,501,200,1000,200,0.75,0.6485890652557319,0.75,0.6907894736842104
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,501,200,1000,200,0.7777777777777778,0.7625835421888054,0.7777777777777778,0.7524250440917108
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,501,200,1000,200,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,1001,465,1000,200,0.7222222222222222,0.6352687273739905,0.7222222222222222,0.6721317181843498
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,1001,465,1000,200,0.7777777777777778,0.8029100529100529,0.7777777777777778,0.7486383442265795
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,1001,465,1000,200,0.75,0.7739139515455304,0.75,0.7413580246913579
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,1001,465,1000,200,0.75,0.6485890652557319,0.75,0.6907894736842104
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,101,50,1000,200,0.8055555555555556,0.7002052957935311,0.8055555555555556,0.7476943346508563
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,101,50,1000,200,0.7777777777777778,0.6712962962962963,0.7777777777777778,0.7204396910279264
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,101,50,1000,200,0.75,0.6435185185185186,0.75,0.6910774410774411
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,101,50,1000,200,0.75,0.6433856104908737,0.75,0.6924001924001923
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,501,8,500,500,0.7777777777777778,0.6881313131313131,0.7777777777777778,0.730059700647936
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,501,8,500,500,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,501,8,500,500,0.8055555555555556,0.8353535353535354,0.8055555555555556,0.7764550264550265
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,501,8,500,500,0.7222222222222222,0.6441798941798942,0.7222222222222222,0.6745078411745078
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,1001,86,500,500,0.7777777777777778,0.6686381357433989,0.7777777777777778,0.718855218855219
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,1001,86,500,500,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,1001,86,500,500,0.6944444444444444,0.6930114638447971,0.6944444444444444,0.6825526506899056
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,1001,86,500,500,0.7777777777777778,0.6686381357433989,0.7777777777777778,0.718855218855219
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,101,23,500,500,0.6666666666666666,0.5845632600018565,0.6666666666666666,0.6197438039543303
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,101,23,500,500,0.6388888888888888,0.5484449760765551,0.6388888888888888,0.5900432900432899
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,101,23,500,500,0.5277777777777778,0.4772376543209877,0.5277777777777778,0.49656443774090825
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,101,23,500,500,0.6944444444444444,0.6039562289562289,0.6944444444444444,0.6370724791777422
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,501,210,500,500,0.8055555555555556,0.8322723028605381,0.8055555555555556,0.7777176527176528
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,501,210,500,500,0.7222222222222222,0.6177248677248677,0.7222222222222222,0.6615497076023392
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,501,210,500,500,0.7777777777777778,0.777719421101774,0.7777777777777778,0.7706228956228957
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,501,210,500,500,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,1001,407,500,500,0.7777777777777778,0.6712962962962963,0.7777777777777778,0.7204396910279264
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,1001,407,500,500,0.75,0.7741576162628794,0.75,0.718428014480646
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,1001,407,500,500,0.8055555555555556,0.8492063492063492,0.8055555555555556,0.794234360410831
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,1001,407,500,500,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,101,67,500,500,0.7222222222222222,0.6177248677248677,0.7222222222222222,0.6615497076023392
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,101,67,500,500,0.7222222222222222,0.6358543417366946,0.7222222222222222,0.6734006734006734
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,101,67,500,500,0.75,0.6665337586390218,0.75,0.705026455026455
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,101,67,500,500,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,501,13,500,1000,0.8333333333333334,0.863095238095238,0.8333333333333334,0.805976430976431
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,501,13,500,1000,0.7777777777777778,0.6723057644110276,0.7777777777777778,0.7189153439153438
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,501,13,500,1000,0.75,0.7661453470276999,0.75,0.7499504852446028
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,501,13,500,1000,0.75,0.7275651001141197,0.75,0.7322457026404394
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,1001,19,500,1000,0.7777777777777778,0.6881313131313131,0.7777777777777778,0.730059700647936
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,1001,19,500,1000,0.6666666666666666,0.5615079365079365,0.6666666666666666,0.5952380952380953
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,1001,19,500,1000,0.7222222222222222,0.6574074074074074,0.7222222222222222,0.6876114081996435
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,1001,19,500,1000,0.7777777777777778,0.6703216374269005,0.7777777777777778,0.7193362193362193
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,101,46,500,1000,0.7222222222222222,0.6313264622088152,0.7222222222222222,0.6724491289708681
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,101,46,500,1000,0.6388888888888888,0.5679012345679013,0.6388888888888888,0.5910130718954248
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,101,46,500,1000,0.6666666666666666,0.5765592432259098,0.6666666666666666,0.6173358232181761
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,101,46,500,1000,0.6944444444444444,0.6251044277360067,0.6944444444444444,0.6449074074074073
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,501,181,500,1000,0.8055555555555556,0.8322723028605381,0.8055555555555556,0.7777176527176528
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,501,181,500,1000,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,501,181,500,1000,0.7777777777777778,0.7705026455026456,0.7777777777777778,0.7625272331154682
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,501,181,500,1000,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,1001,265,500,1000,0.8055555555555556,0.7793622499504853,0.8055555555555556,0.7816257816257816
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,1001,265,500,1000,0.7222222222222222,0.6177248677248677,0.7222222222222222,0.6615497076023392
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,1001,265,500,1000,0.7222222222222222,0.7343915343915344,0.7222222222222222,0.7044753086419752
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,1001,265,500,1000,0.75,0.6492504409171076,0.75,0.691301349196086
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,101,25,500,1000,0.6388888888888888,0.5467995169082126,0.6388888888888888,0.5795346628679963
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,101,25,500,1000,0.6111111111111112,0.435959595959596,0.6111111111111112,0.5056136275648471
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,101,25,500,1000,0.5833333333333334,0.5200617283950617,0.5833333333333334,0.5442635618074214
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,101,25,500,1000,0.6666666666666666,0.5723905723905723,0.6666666666666666,0.6055068226120858
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,501,11,1000,500,0.7777777777777778,0.6740615049438579,0.7777777777777778,0.7207583077148294
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,501,11,1000,500,0.7222222222222222,0.621653038319705,0.7222222222222222,0.6669389978213507
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,501,11,1000,500,0.6944444444444444,0.681077694235589,0.6944444444444444,0.6707671957671957
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,501,11,1000,500,0.6944444444444444,0.6331168831168832,0.6944444444444444,0.6497122122122122
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,1001,15,1000,500,0.7777777777777778,0.7834757834757835,0.7777777777777778,0.7740334378265411
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,1001,15,1000,500,0.4444444444444444,0.19753086419753085,0.4444444444444444,0.2735042735042735
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,1001,15,1000,500,0.6388888888888888,0.6328703703703703,0.6388888888888888,0.625
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,1001,15,1000,500,0.8611111111111112,0.874059219647455,0.8611111111111112,0.8477633477633478
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,101,31,1000,500,0.6944444444444444,0.6129349046015712,0.6944444444444444,0.6510058568882098
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,101,31,1000,500,0.7222222222222222,0.6259840305892937,0.7222222222222222,0.6667816885208189
